group	size	x	y	row_in_group	na_group
1	2.53899498985844	5.209	69.8756829268293	2	1
1	3.71333995700242	7.807	40.149243902439	3	1
1	2.83779362446093	3.904	70.7154146341463	5	2
1	2.88090118063489	2.406	70.2919268292683	6	2
1	3.42670913180103	7.205	40.5297804878049	7	2
1	4.65703930300608	3.163	70.2121219512195	8	2
1	3.34644118938051	1.56	72.9685365853659	10	3
1	3.91980397340628	1.924	75.1463414634146	11	3
1	2.11787659117081	2.353	72.8490243902439	12	3
1	3.24487996613617	3.026	65.0080975609756	13	3
1	3.00503320911241	1.992	71.2393658536586	14	3
1	2.24375725480776	1.889	72.8072926829268	15	3
1	6.63075816697072	5.903	56.3081219512195	16	3
1	3.53723413213638	1.56	73.8690243902439	17	3
1	3.32660856344721	7.059	47.5113414634146	18	3
1	3.46404012677472	2	71.3863414634146	19	3
1	2.30671189807006	4.583	70.9411463414634	20	3
1	3.03696094144145	6.514	47.8462926829268	21	3
1	2.98456160336965	7.01	46.1964634146342	22	3
1	2.22264248901089	3.906	71.6538292682927	24	4
1	3.17529052599958	5.259	54.2558292682927	25	4
1	7.59395393570719	3.721	63.6762926829268	26	4
1	2.2301957599016	2.965	68.5236585365854	27	4
1	2.32514745643584	6.399	48.1824146341464	28	4
1	2.51465343822855	5.88	61.9666585365854	29	4
1	3.53625698163111	2.11	70.4620243902439	30	4
1	2.19066001432533	5.336	71.0464146341463	31	4
1	4.47088836213344	1.68	76.0363414634146	32	4
1	4.61403888006584	6.748	46.2006829268293	33	4
1	2.77131389811281	5.955	49.6525365853659	34	4
1	2.68534861119391	5.952	56.8532195121951	35	4
1	3.24043996066191	1.51	76.0312195121951	36	4
1	3.50017344733449	7.253	52.6931707317073	37	4
1	3.67723900361121	2.651	71.0063658536586	38	4
1	3.53059060657435	6.377	52.3071951219512	39	4
1	17.6674114209056	2.602	67.7998536585366	40	4
1	4.62835018977377	3.63	66.9430975609756	41	4
1	2.78201758459653	3.517	73.9583902439024	42	4
1	3.54653450750891	1.825	74.0802682926829	43	4
1	2.27408809354348	6.075	61.5797073170732	44	4
1	2.40677529429174	2.438	75.3154878048781	46	5
1	3.57335054490984	1.97	70.5914634146341	47	5
1	6.32899207680281	1.33	73.6377073170732	48	5
1	2.30553493598083	6.592	49.3273170731707	49	5
1	3.10714820914795	1.377	74.4204878048781	50	5
1	3.22306944632975	4.082	64.2024390243903	52	6
1	4.26828730111505	6.38	61.968512195122	53	6
1	3.42997784918997	4.629	64.8221463414634	54	6
1	2.60073887322604	2.16	69.3756097560976	55	6
1	5.39563217212778	5.189	57.8743658536585	56	6
1	2.79757941651691	6.481	44.1779024390244	57	6
1	5.02385146482751	1.792	75.9090243902439	58	6
1	5.02927666600448	6.95	43.842243902439	59	6
1	3.07878009088115	1.74	74.2009756097561	60	6
1	2.40421618216472	3.755	63.8533414634146	61	6
1	2.13537497329335	5.894	65.4535853658537	62	6
1	5.66988445813667	1.86	74.8	64	7
1	2.43234694551499	5.197	57.4076341463415	65	7
1	5.67585952387998	1.77	74.3780487804878	66	7
1	2.14831461568445	4.245	65.4833658536585	67	7
1	3.04800147731873	2.277	69.4941707317073	68	7
1	3.68893210531929	6.31	53.9646585365854	69	7
1	2.40058224907373	6.28	50.0315853658537	71	8
1	3.07180748117719	6.949	40.3074146341463	72	8
1	2.2535651072958	5.802	43.9001707317073	73	8
1	3.53654012263305	1.94	75.2491707317073	74	8
1	3.34478625633458	6.054	58.6529756097561	75	8
1	2.16030312600352	3.088	70.2585365853659	76	8
1	2.4554172178465	6.642	41.2253414634146	77	8
1	2.42732012860852	3.174	60.1744146341463	78	8
1	3.13187523609908	1.722	75.2756097560976	79	8
1	2.9775996216113	5.932	61.8017317073171	80	8
1	3.05667485848453	1.88	70.2748780487805	81	8
1	3.20929613062674	6.149	52.1255609756098	82	8
1	3.60097868364066	1.73	68.9736585365854	83	8
1	8.11125549132599	4.028	59.0631219512195	84	8
1	2.91710779194083	2.759	73.2223902439025	85	8
1	2.99180126543	3.106	74.4585365853658	86	8
1	15.3949199264413	4.439	56.419756097561	88	9
1	3.88535671993229	6.343	55.9501707317073	89	9
1	5.24318390354447	6.473	50.105756097561	90	9
1	2.23626036590512	2.24	76.8456097560976	91	9
1	5.68339640827027	1.52	74.640243902439	92	9
1	2.17445740993243	1.433	74.0064634146342	93	9
1	2.73245515029566	3.477	70.9734146341463	94	9
1	2.7668684294074	7.022	68.2876341463415	95	9
1	7.34850415197717	1.8	76.9614634146342	96	9
1	4.09157273787524	7.165	59.0272682926829	97	9
1	2.9590070295603	4.086	64.0422682926829	98	9
1	3.31450550232355	6.758	48.2511951219512	99	9
1	2.28534418021624	6.921	53.196	101	10
1	4.08873011126932	2.807	68.8146097560976	103	11
1	5.09394171391246	2.08	67.2392682926829	104	11
1	2.62139800099699	4.4761	66.3826829268293	105	11
1	2.61407161375055	4.876	71.2941463414634	106	11
1	3.9230648638286	3.04	67.6621951219512	108	12
1	2.91330508777432	6.363	49.9567073170732	109	12
1	2.79684312527756	3.82	67.1083902439024	110	12
1	2.16856933672583	4.161	70.1427073170732	111	12
1	3.9228004070023	3.119	69.1948292682927	113	13
1	2.71029601192316	6.944	43.5695609756098	114	13
1	2.58003208834897	5.436	55.3014390243903	115	13
1	2.91377891221809	2.04	70.7778048780488	116	13
1	2.29441122878238	1.44	72.8232926829268	117	13
1	2.78083527585731	2.07	69.1190243902439	118	13
1	2.91304949602473	7.017	62.8713658536585	119	13
1	4.25860932792311	5.278	59.9501951219512	120	13
1	2.91572048300685	2.585	65.3133414634146	122	14
1	2.37426740539701	2.154	74.1024634146342	123	14
1	3.50624518336955	6.165	49.0729756097561	125	15
1	2.67988508971626	2.311	69.7896341463415	127	16
1	3.30885732484391	7.08	41.1331951219512	128	16
1	4.97667973844689	4.248	55.3321219512195	129	16
1	2.66054556144775	5.707	58.019243902439	130	16
1	2.25326267404359	1.966	74.1765853658537	131	16
1	2.63234829905653	6.263	54.2725853658537	133	17
1	2.27974767073671	1.965	73.6286829268293	134	17
1	2.48892091604617	2.325	68.042	135	17
1	2.19999044014414	7.245	55.6512195121951	136	17
1	3.2702867687102	7.29	45.4247317073171	137	17
1	6.23804926697614	4.172	67.930243902439	138	17
1	3.89198725862989	3.702	68.2741951219512	139	17
1	3.76510428070985	6.439	42.7487073170732	140	17
1	2.50838804175901	6.145	59.1283658536585	141	17
1	2.18398836900872	3.0933333333	68.4666666666585	142	17
1	3.23295880037999	7.768	39.8870731707317	143	17
1	6.37312512320492	6.747	45.8440487804878	144	17
1	2.91963293167133	5.746	59.6766097560976	145	17
1	3.85615383662793	1.468	76.1641463414634	146	17
1	2.99463086331119	1.66	76.0668292682927	147	17
1	3.92281331901011	5.692	49.8817317073171	148	17
1	2.87545011766833	1.92	73.7756097560976	149	17
1	2.57040288516384	8.34	63.9511219512195	150	17
1	2.71490051543783	3.475	70.8833902439024	151	17
1	4.1143648385305	4.598	61.8131707317073	152	17
1	2.19672284918901	3.79	66.5583414634146	153	17
1	2.91433133147265	5.415	54.4456341463415	154	17
1	5.51303840602948	4.883	63.8091219512195	155	17
1	6.60940351878631	6.46	58.8481463414634	156	17
1	4.96170878923508	2.416	71	157	17
1	2.8906403350779	2.436	74.101512195122	158	17
1	3.54519869790053	1.946	72.2658536585366	160	18
1	2.91471074589115	5.151	67.0421951219512	162	19
1	2.27047559880299	5.33	72.2290975609756	163	19
1	4.32755468178197	2.06	69.7263414634147	164	19
1	7.82940017164947	2.11	67.6526829268293	166	20
1	3.16547661240447	8.26	50.0319756097561	167	20
1	3.68817520542477	6.939	64.683756097561	168	20
1	2.24504448034031	6.431	58.3013902439024	169	20
1	3.95961827644711	6.316	50.3514146341464	171	21
1	3.41312393153702	1.61	76.5517073170732	172	21
1	2.80130176621956	1.608	72.4510487804878	173	21
1	2.67830278989174	1.81	70.5414634146342	174	21
1	3.10472696044554	2.28	70.4790243902439	175	21
1	2.90363535378931	5.518	43.7664146341463	176	21
1	3.20551769788244	7.261	49.6721707317073	178	22
1	3.21907083750057	6.719	44.3784146341463	179	22
1	2.29604924721662	3.594	66.6859024390244	180	22
1	2.15193692361804	6.181	59.8947317073171	182	23
1	3.08059202412339	4.738	57.9682926829268	183	23
1	3.54543573181476	6.695	67.7803170731708	185	24
1	2.39614616823463	6.52	56.2119268292683	186	24
1	3.07589277697047	6.749	49.2557804878049	188	25
1	2.85142002571477	7.024	50.7277317073171	189	25
1	5.46878795467378	2.859	68.2397073170732	190	25
1	3.01153127827821	5.533	62.8919756097561	191	25
1	2.38326737723463	5.256	39.550512195122	192	25
1	2.85837295956392	4.772	61.7455853658537	193	25
1	3.2866074463298	4.863	64.4295365853659	194	25
1	2.14651899568062	5.385	68.2952926829268	195	25
1	5.36015192634855	4.033	58.7590243902439	196	25
1	2.5216467516431	3.196	67.9037317073171	197	25
1	4.21907608393606	6.542	50.9506341463415	199	26
1	5.48254615789017	2.08	69.3138780487805	200	26
1	3.81505780026073	7.102	49.8720243902439	201	26
1	9.48868211329123	1.799	74.4634146341463	202	26
1	2.84393913837258	2.574	71.055243902439	203	26
1	4.03872019859532	4.711	66.2370731707317	204	26
1	2.15387438256693	3.561	66.9049756097561	205	26
1	3.98475314944444	3.933	69.1463902439024	206	26
1	2.15466350906831	3.602	72.3616341463415	207	26
1	5.68634950102482	4.813	59.2005365853659	208	26
1	2.16964031348353	5.356	60.1721219512195	209	26
1	2.1922655624398	4.827	61.464512195122	210	26
1	3.46166997668579	9.223	51.8461951219512	211	26
1	4.67003490017733	4.504	58.7679268292683	212	26
1	3.24201858719321	6.937	51.8201951219512	213	26
1	3.40194627046089	6.633	60.7227804878049	214	26
