group	size	x	y	row_in_group	na_group
1	2.30124801743937	6.279	64.8883170731707	2	1
1	3.69393901610071	7.695	36.3613170731707	3	1
1	2.7435436324182	4.598	67.813512195122	5	2
1	2.80497308234616	2.942	70.4793170731707	6	2
1	3.23115035776616	7.208	38.2276585365854	7	2
1	4.45917822784242	3.203	67.4204390243903	8	2
1	3.34859560496509	1.97	70.9792682926829	10	3
1	3.79123739642527	2.491	71.8468292682927	11	3
1	2.11585996683293	2.613	70.1396585365854	12	3
1	3.14776028086943	4.216	65.2341707317073	13	3
1	2.95939965466297	2.581	67.6176341463415	14	3
1	2.23928390008882	2.648	69.5960243902439	15	3
1	6.09031257484333	6.91	39.2523658536585	16	3
1	3.52832939640389	1.95	71.6353658536586	17	3
1	3.19229299433834	6.75	42.5334146341463	18	3
1	3.4376882750529	2.15	71.3421951219512	19	3
1	2.2377194284469	5.895	66.1482682926829	20	3
1	2.92652135559566	6.817	44.2140243902439	21	3
1	2.86313939744129	6.86	41.8348780487805	22	3
1	2.18571298745295	5.687	68.2850731707317	24	4
1	3.04310287962834	6.415	47.0406341463415	25	4
1	6.976060484211	4.679	59.7048048780488	26	4
1	2.20617626113004	3.411	66.5426585365854	27	4
1	2.27718883172617	6.685	42.115756097561	28	4
1	2.42736868285049	6.546	56.246	29	4
1	3.48982639297605	2.25	70.8809268292683	30	4
1	2.1731711773156	6.285	67.4126097560976	31	4
1	4.31622233907334	1.89	73.1626829268293	32	4
1	4.28084071820597	6.301	44.7539024390244	33	4
1	2.68095030181998	5.952	44.2975609756098	34	4
1	2.59148805294702	6.312	54.409	35	4
1	3.22961893753643	1.823	73.9409756097561	36	4
1	3.20140407265659	7.94	46.3500487804878	37	4
1	3.55622319800621	3.504	64.0492682926829	38	4
1	3.3254297266088	6.315	47.6740487804878	39	4
1	16.5449761519816	4.544	64.9957804878049	40	4
1	4.34480301155817	4.956	61.8756341463415	41	4
1	2.68419524045112	4.278	68.4140975609756	42	4
1	3.48328265525856	3.4	71.0925365853659	43	4
1	2.26722429533823	6.855	55.0495365853659	44	4
1	2.38900099863807	2.44	73.2575853658537	46	5
1	3.54243302127896	2.31	70.0226829268293	47	5
1	6.35133144524715	1.54	70.9418048780488	48	5
1	2.21138726865908	7.156	44.5749756097561	49	5
1	3.0970888122113	1.917	73.6821951219512	50	5
1	3.08473037102344	5.58	60.0717804878049	52	6
1	3.95488115164679	7.384	54.8353170731707	53	6
1	3.25375853320399	5.955	59.0947804878049	54	6
1	2.5798527829744	2.13	69.9939268292683	55	6
1	5.04800391215096	5.692	52.0190975609756	56	6
1	2.68193576410977	6.52	44.2003414634146	57	6
1	4.8897746338945	2.823	72.6107317073171	58	6
1	4.72805201554397	6.794	43.7659268292683	59	6
1	3.0574782870053	1.504	71.2236585365854	60	6
1	2.3631689940474	4.178	60.9075609756098	61	6
1	2.11796304639092	6.842	62.9755853658537	62	6
1	5.57348900392992	2.28	72.3560975609756	64	7
1	2.38536613379912	4.919	49.0828780487805	65	7
1	5.67134351099416	2.036	72.3243902439024	66	7
1	2.14640025236114	4.512	64.4183902439025	67	7
1	3.00829205811202	2.563	68.0801463414634	68	7
1	3.49729577085131	6.888	50.277756097561	69	7
1	2.34129143506515	6.226	41.2051707317073	71	8
1	3.01642615473899	6.865	35.2765609756098	72	8
1	2.24882042365188	5.677	40.6473902439024	73	8
1	3.46316722220952	2.28	72.4914634146341	74	8
1	3.18687986490178	6.203	54.0957317073171	75	8
1	2.14294651165077	4.028	67.0530487804878	76	8
1	2.42039245597422	6.984	37.9318048780488	77	8
1	2.42011019795053	4.828	57.3602926829268	78	8
1	3.00818499538062	3.177	72.109756097561	79	8
1	2.83748434151846	7.025	54.3095365853659	80	8
1	3.03592662435821	1.972	69.6368780487805	81	8
1	3.09081005243727	5.616	48.1459268292683	82	8
1	3.58157719308389	1.93	69.5180487804878	83	8
1	7.43179313926033	5.251	53.7088048780488	84	8
1	2.85978068145502	3.74	71.2808780487805	85	8
1	2.88616660370001	3.698	71.6934146341464	86	8
1	13.9386917040552	5.238	51.1985609756098	88	9
1	3.62046600265421	7.153	59.7204634146342	89	9
1	4.72783873329907	6.24	53.6267073170732	90	9
1	2.22339110785784	2.948	74.4509756097561	91	9
1	5.62389172753774	2.339	72.0263414634146	92	9
1	2.16997934300205	1.822	72.0501707317073	93	9
1	2.68424604718136	4.899	68.9351463414634	94	9
1	2.63588553377046	7.75	63.0123902439024	95	9
1	7.0916273241496	2.14	73.7575609756097	96	9
1	3.73337467304117	7.963	53.945756097561	97	9
1	2.86919416290822	4.615	61.0663414634146	98	9
1	3.33943011432912	5.302	38.2119268292683	99	9
1	2.24132426963134	7.055	49.1326829268293	101	10
1	3.93436805608276	3.556	63.8760243902439	103	11
1	4.8529244555002	4.1	63.229512195122	104	11
1	2.47057035935111	6.805	68.0461219512195	106	12
1	3.81591035969021	3.385	62.9765609756098	108	13
1	2.83559581073337	6.006	46.7140731707317	109	13
1	2.77069538561264	4.737	65.5111951219512	110	13
1	2.15732455708408	5.686	65.1370243902439	111	13
1	3.7717807087545	3.97	64.4704146341464	113	14
1	2.60672594721928	6.815	42.4340487804878	114	14
1	2.51221745512065	5.794	49.8653902439024	115	14
1	2.88161243675793	2.25	71.3321951219512	116	14
1	2.28816410901395	1.52	70.2614146341463	117	14
1	2.76057453727699	1.98	69.8134146341464	118	14
1	2.74832551958256	7.569	53.3880243902439	119	14
