group	size	x	y	row_in_group	na_group
1	2.63911223672393	4.566	71.861243902439	2	1
1	3.63990079138843	7.937	42.0211951219512	3	1
1	2.90311331249204	3.38	71.7542195121951	5	2
1	2.9212988439617	2.565	67.9126097560976	6	2
1	3.55242129881703	7.182	41.091243902439	7	2
1	4.77775501173093	3.016	71.2921707317073	8	2
1	3.35156741603911	1.45	75.2480487804878	10	3
1	4.00807517274694	1.838	76.7136585365854	11	3
1	2.11667799530337	2.272	73.3444878048781	12	3
1	3.30501938283483	2.8	65.0892682926829	13	3
1	3.04821134861805	1.775	68.8140243902439	14	3
1	2.24691732610623	1.758	74.2505365853659	15	3
1	7.01329797453199	4.728	58.9580731707317	16	3
1	3.54363245989888	1.58	75.6326829268293	17	3
1	3.43425191150877	6.889	48.3846341463415	18	3
1	3.45888908290053	1.9	71.7224390243903	19	3
1	2.33821382826081	3.852	72.3097073170732	20	3
1	3.14286749740654	6.508	46.8498048780488	21	3
1	3.07660466445437	6.805	48.1980487804878	22	3
1	2.24265455631469	3.608	73.3810975609756	24	4
1	3.26123632887196	4.952	58.2189268292683	25	4
1	7.93968016478668	2.917	65.9543658536585	26	4
1	2.24370017133423	2.654	69.4268048780488	27	4
1	2.35495511859739	5.907	51.8628780487805	28	4
1	2.56677533646612	4.863	64.0963902439024	29	4
1	3.56157784955802	2.03	71.5878048780488	30	4
1	2.20726644697115	4.584	72.3260487804878	31	4
1	4.56253259186998	1.77	77.0656097560976	32	4
1	4.84421013117441	7.047	46.7759024390244	33	4
1	2.8264433083812	5.826	49.1595609756098	34	4
1	2.74538975504302	5.431	56.573512195122	35	4
1	3.2623060865099	1.56	77.4212195121951	36	4
1	3.6757703407093	6.399	52.8558536585366	37	4
1	3.76432084851724	2.64	73.2819024390244	38	4
1	3.67618898600918	6.004	53.3008780487805	39	4
1	18.381015821931	2.444	69.2469268292683	40	4
1	4.79869890284799	3.155	68.1778292682927	41	4
1	2.84787514542848	3.254	75.5396585365854	42	4
1	3.58701604284408	1.785	74.4300487804878	43	4
1	2.28639349544014	5.441	64.6254878048781	44	4
1	2.42324067341537	2.43	76.344268292683	46	5
1	3.57618471318024	1.874	71.6756097560976	47	5
1	6.34621860688485	1.42	75.1228780487805	48	5
1	2.3651500787404	6.267	51.1088048780488	49	5
1	3.10912857297574	1.62	74.799756097561	50	5
1	3.30455545263635	3.537	67.2051463414634	52	6
1	4.47673525778034	4.954	66.6150731707317	53	6
1	3.53967787859872	3.793	68.3415365853659	54	6
1	2.61248064886935	2.21	70.0390243902439	55	6
1	5.63894748873315	4.522	61.368512195122	56	6
1	2.87686092605897	6.26	47.4790243902439	57	6
1	5.05027312354129	1.36	76.8136585365854	58	6
1	5.33732714347556	7.083	46.5579024390244	59	6
1	3.09078564243609	1.71	74.7921951219512	60	6
1	2.41560782427302	3.427	65.3438536585366	61	6
1	2.14677825857122	5.052	66.0845853658537	62	6
1	5.73351181078311	1.79	76.3487804878049	64	7
1	2.46901583173202	5.187	61.0672682926829	65	7
1	5.7000512244385	1.8	75.5829268292683	66	7
1	2.14903260044065	3.966	68.2620731707317	67	7
1	3.07292872378299	2.217	70.1985609756098	68	7
1	3.84747074650129	5.725	56.3380487804878	69	7
1	2.45862889171555	6.114	52.9915609756098	71	8
1	3.17408449023711	6.797	43.2059268292683	72	8
1	2.29307728093245	5.897	46.3684634146341	73	8
1	3.55538251899836	1.41	76.6878048780488	74	8
1	3.4432895896775	5.636	61.7563658536585	75	8
1	2.17194159987003	3.13	71.8435365853659	76	8
1	2.48744980189164	6.68	42.6596829268293	77	8
1	2.41676834015432	2.624	60.9543414634146	78	8
1	3.16746035743933	1.296	77.0292682926829	79	8
1	3.06885880558591	5.236	65.8643902439024	80	8
1	3.06886318183947	1.63	71.8446341463415	81	8
1	3.29221430334119	5.549	54.6443902439024	82	8
1	3.58533898025584	1.78	69.4617073170732	83	8
1	8.48752543613229	3.229	61.7008048780488	84	8
1	2.91716127907864	2.08	74.5156097560976	85	8
1	3.04054748174806	2.886	76.3073170731707	86	8
1	16.2907106318664	3.994	58.0993902439024	88	9
1	4.02349156151656	6.053	65.9364146341464	89	9
1	5.63007083118928	5.151	59.8407073170732	90	9
1	2.24418642903802	2.2	78.1409756097561	91	9
1	5.68690189201686	1.28	76.8048780487805	92	9
1	2.18011985069137	1.457	75.1985853658537	93	9
1	2.75409421747341	3.005	70.755512195122	94	9
1	2.85559248245186	6.058	70.1832682926829	95	9
1	7.43430798595399	1.57	78.8180487804878	96	9
1	4.33156694782213	6.231	59.5526829268293	97	9
1	3.01599453584583	3.875	67.9073170731707	98	9
1	3.44995749215938	5.896	55.1478536585366	99	9
1	2.30915015787657	5.735	55.3461951219512	101	10
1	4.18435964125126	2.434	70.5028292682927	103	11
1	5.18825535064651	1.58	70.859512195122	104	11
1	2.66123319163256	3.9223	67.5785365853659	105	11
1	2.70209266670053	2.844	72.5280975609756	106	11
1	3.9740464104821	2.82	68.290243902439	108	12
1	2.993943888361	6.222	53.5602682926829	109	12
1	2.8006451515663	3.206	68.4069268292683	110	12
1	2.17772405368274	3.495	70.766	111	12
1	4.00870819146111	2.548	69.5780487804878	113	13
1	2.71525911708426	6.602	42.4556341463415	114	13
1	2.61283400991465	5.004	58.7561463414634	115	13
1	2.93954381962981	1.98	71.4253658536585	116	13
1	2.29905063603793	1.52	74.5916829268293	117	13
1	2.79919674944172	2.05	70.1553658536586	118	13
1	2.99856155829258	5.154	67.5221951219512	119	13
1	4.40973324901452	4.201	63.598243902439	120	13
1	2.93912820663496	2.506	67.3992926829268	122	14
1	2.38173813146778	1.902	75.2006829268293	123	14
1	3.63918571409776	6.268	50.1998048780488	125	15
1	2.69295200190753	2.149	71.0867317073171	127	16
1	3.36979609394543	7.076	43.8281951219512	128	16
1	5.15290196521381	3.581	56.7567073170732	129	16
1	2.71592921011049	4.402	60.316756097561	130	16
1	2.287337566464	1.798	75.8756341463415	131	16
1	2.68655856964985	5.99	55.7361951219512	133	17
1	2.28827729765052	2.11	74.9603414634146	134	17
1	2.50058552169657	2.23	69.1300731707317	135	17
1	2.22189783073116	6.427	60.1373414634146	136	17
1	3.47755169019922	6.848	46.961243902439	137	17
1	6.49745316699962	3.489	70.3959512195122	138	17
1	4.06070272017113	3.546	69.8294146341464	139	17
1	3.79221847205955	6.277	42.9466829268293	140	17
1	2.57046259872785	5.358	60.6428780487805	141	17
1	2.19586069684335	3.1433333333	70.3439024388537	142	17
1	3.3426707504443	7.817	41.0353902439024	143	17
1	6.72765056050924	6.464	45.7198048780488	144	17
1	2.98459461585438	4.865	63.4078780487805	145	17
1	3.88703174546328	1.55	76.7341463414634	146	17
1	3.00643481107771	1.88	76.500487804878	147	17
1	4.05909989060477	5.279	53.3614390243903	148	17
1	2.88903129730835	2.12	74.8243902439024	149	17
1	2.64580774952405	7.462	69.8407073170732	150	17
1	2.76358763547417	3.081	72.1544634146342	151	17
1	4.26153085752472	3.933	65.0643902439025	152	17
1	2.21347010233899	3.421	68.9900731707317	153	17
1	2.98603634006615	4.861	55.4220243902439	154	17
1	5.80658171964332	4.397	64.9779512195122	155	17
1	7.08659333377698	6.138	60.4990731707317	156	17
1	5.01746274689948	2.078	71.0439024390244	157	17
1	2.91646015385903	2.236	74.4636829268293	158	17
1	3.54885300497445	1.48	74.2658536585366	160	18
1	2.99593884456703	4.637	67.8011707317073	162	19
1	2.33174642505359	4.345	73.8801463414634	163	19
1	4.35687946912184	2.2	69.5307317073171	164	19
1	7.95263668168427	2.01	69.1717073170732	166	20
1	3.31597815089728	7.326	36.9656097560976	167	20
1	3.93821350657378	6.004	68.292	168	20
1	2.26780266185135	5.961	56.3777317073171	169	20
1	4.15116742979292	6.005	52.1844390243903	171	21
1	3.42696971456828	2.02	77.7268292682927	172	21
1	2.83788653022607	1.754	75.0827317073171	173	21
1	2.69126897002637	1.52	72.7048780487805	174	21
1	3.12452306245689	2.07	71.0263414634146	175	21
1	2.97816528978202	5.662	39.4623414634146	176	21
1	3.32156286159789	6.752	52.9438536585366	178	22
1	3.22748180364334	6.632	44.9679512195122	179	22
1	2.30819584933127	2.823	67.4158780487805	180	22
1	2.16271070742024	5.501	60.764	182	23
1	3.12382274563678	4.047	64.9131707317073	183	23
1	3.7025541339182	5.55	70.6399512195122	185	24
1	2.44607186952704	5.905	59.1685365853659	186	24
1	3.17549032330982	6.682	50.6838048780488	188	25
1	2.93961109206138	6.417	52.7132682926829	189	25
1	5.65952429521536	2.179	72.3136341463415	190	25
1	3.11212868939352	5.27	63.0904146341463	191	25
1	2.41727912886085	5.273	44.8200487804878	192	25
1	2.92491581415304	4.44	62.6523170731707	193	25
1	3.38133393294232	3.833	68.0709024390244	194	25
1	2.14748013939817	4.691	69.4576829268293	195	25
1	5.56766771584353	3.139	62.5041463414634	196	25
1	2.53860432089545	2.585	68.8501463414634	197	25
1	4.43321467763437	6.273	50.8364390243902	199	26
1	5.52393804695658	1.92	70.5390243902439	200	26
1	4.01453025142434	7.097	47.986756097561	201	26
1	9.69449419803039	2.014	75.0170731707317	202	26
1	2.86020325988987	2.523	72.3098048780488	203	26
1	4.19429110027021	4.179	66.8472926829268	204	26
1	2.15703459141183	3.01	68.9592195121951	205	26
1	4.14896827093083	3.524	70.8501951219512	206	26
1	2.15388607399428	3.097	74.4644390243903	207	26
1	5.94167270577057	3.752	64.5360975609756	208	26
1	2.18231980872014	4.971	62.7580243902439	209	26
1	2.19450944053114	4.783	64.5194146341463	210	26
1	3.6439260331808	8.797	55.7256585365854	211	26
1	4.87619057565649	3.791	61.4186097560976	212	26
1	3.35399175924874	6.534	48.3896097560976	213	26
1	3.56137752651799	5.376	61.1514634146342	214	26
