group	size	x	y	row_in_group	na_group
1	3.17882370390712	1.906	76.0384390243903	2	1
1	4.51387310510746	6.7	47.2053170731707	3	1
1	2.87090656689235	1.635	76.4734146341464	5	2
1	2.84627317742309	1.731	73.3278292682927	6	2
1	4.06103794093755	5.898	49.4352926829268	7	2
1	5.07142833664221	2.254	75.1149756097561	8	2
1	3.41072460545968	1.38	79.9829268292683	10	3
1	4.24504125590111	1.931	81.2926829268293	11	3
1	2.1524916468373	1.74	74.5282926829268	12	3
1	3.43437525237882	1.97	69.7486585365854	13	3
1	2.96279715204574	1.179	74.9686097560976	14	3
1	2.25543323418868	1.518	76.1293658536585	15	3
1	7.92711520633945	2.427	67.6666585365854	16	3
1	3.59619467836334	1.82	79.7829268292683	17	3
1	3.84760506203177	5.961	53.4769512195122	18	3
1	3.35512981910903	1.42	72.6634146341463	19	3
1	2.49660002252443	2.609	74.6312926829268	20	3
1	3.41306273546947	4.736	48.5466341463415	21	3
1	3.44488839606369	5.511	54.4307317073171	22	3
1	2.12057662017668	1.7568	78.8614390243903	23	3
1	2.30078622019235	2.119	77.5241951219512	24	3
1	3.52319906574838	3.551	65.3477317073171	25	3
1	8.75092061032919	1.944	72.1099512195122	26	3
1	2.28464599908614	1.876	74.3654390243903	27	3
1	2.40241494171048	2.668	65.7590975609756	28	3
1	2.67704016893044	2.91	52.0689512195122	29	3
1	3.51400140250274	1.37	70.2034146341464	30	3
1	2.26004899490075	2.971	75.1118536585366	31	3
1	4.81025557263651	1.6589	80.8043902439024	32	3
1	5.70365506653363	6.152	47.3492926829268	33	3
1	2.99203064331998	4.903	45.4825365853659	34	3
1	2.94901957452179	4.665	55.7704146341463	35	3
1	3.34547942426015	1.46	81.7414634146342	36	3
1	4.07473981022513	4.691	52.7258780487805	37	3
1	3.99936535878205	1.904	78.5342682926829	38	3
1	4.14011025609905	4.696	49.8151707317073	39	3
1	19.7800345004877	1.643	72.6125853658537	40	3
1	5.26697502080754	2.454	72.7537804878049	41	3
1	3.03421468965466	1.954	78.8214146341464	42	3
1	3.6462041937625	1.52	78.285243902439	43	3
1	2.33912434015083	2.659	73.0108536585366	44	3
1	2.18032815142941	2	75.3634146341464	45	3
1	2.5039701274308	1.503	78.8579024390244	46	3
1	3.57413583674887	1.44	76.7243902439025	47	3
1	6.44216232534968	1.37	79.5341463414634	48	3
1	2.43653309188431	4.005	56.3565365853659	49	3
1	3.1441365266843	1.84	78.1951219512195	50	3
1	3.51835341560408	2.686	72.5044634146342	52	4
1	4.90137146073418	2.383	72.1509024390244	53	4
1	3.84976691925445	2.599	75.0049512195122	54	4
1	2.56640107610822	1.63	72.8146341463415	55	4
1	6.21959259847148	2.877	72.1922195121951	56	4
1	3.11745120255648	4.732	59.6392195121951	57	4
1	5.28091637813057	1.39	80.8731707317073	58	4
1	6.3925927232376	4.703	56.7239268292683	59	4
1	3.1258851050295	1.83	79.2634146341464	60	4
1	2.44650320916922	2.774	68.8316341463415	61	4
1	2.1555118850772	3.661	68.2274878048781	62	4
1	5.91843520439415	1.98	80.8146341463415	64	5
1	2.58836132119237	3.386	60.8991463414634	65	5
1	5.82469401505087	1.9	79.4487804878049	66	5
1	2.15434212596823	2.301	75.146756097561	67	5
1	3.0255003499979	1.571	72.8413414634146	68	5
1	4.32429927179832	4.352	62.300243902439	69	5
1	2.11198135585622	2.23	68.4390243902439	70	5
1	2.6048498144482	5.133	57.2200487804878	71	5
1	3.55209940413701	5.483	52.1885609756098	72	5
1	2.39038875949828	5.393	49.9526341463415	73	5
1	3.63824997312115	1.41	79.4390243902439	74	5
1	3.78707651436863	4.199	70.1250487804878	75	5
1	2.19223312118977	2.556	75.4598292682927	76	5
1	2.59584584369512	5.303	46.6426829268293	77	5
1	2.42869183750175	2.34	68.3481707317073	78	5
1	3.28764774433798	1.028	82.3268292682927	79	5
1	3.31183733023963	3.339	71.9589024390244	80	5
1	3.03105243600908	1.4	75.7056097560976	81	5
1	3.51033019156603	3.58	60.6877317073171	82	5
1	3.55278028023443	1.32	73.1512195121951	83	5
1	9.44339302463192	2.21	67.7095853658537	84	5
1	3.02181322662249	2.01	79.0414634146342	85	5
1	3.31198945757354	2.9	85.1146341463415	86	5
1	18.6745187465768	2.742	64.0685365853659	88	6
1	4.62548992928096	4.887	67.8640731707317	89	6
1	6.15022563634465	1.759	71.9346341463415	90	6
1	2.27149800374368	2.09	81.4536585365854	91	6
1	5.77382507202979	1.37	81.2853658536585	92	6
1	2.19108542061847	1.421	79.300756097561	93	6
1	2.80052305323035	2.414	72.0408048780488	94	6
1	3.16486856728131	3.8	72.8869268292683	95	6
1	7.53608814951472	1.34	82.5070731707317	96	6
1	5.0091349433914	4.83	54.3860243902439	97	6
1	3.1237183649129	2.8	67.8463414634146	98	6
1	3.81566391503039	2.84	61.0645853658537	99	6
1	2.38826865465109	5.112	59.53	101	7
1	4.40476435671993	2.041	68.3409268292683	103	8
1	5.41416593519475	1.25	79.3495121951219	104	8
1	2.64403243780532	2.431	69.1824390243903	105	8
1	2.78220252786816	2.272	74.2799024390244	106	8
1	3.92698708832113	2.5	66.5048780487805	108	9
1	3.20059246342762	3.057	65.6595609756098	109	9
1	2.99600230794799	1.865	71.8628536585366	110	9
1	2.19947040491011	2.026	73.7232195121951	111	9
1	4.19223040249808	2.35	74.3120731707317	113	10
1	2.91863585103674	5.447	53.8888536585366	114	10
1	2.68419418865726	3.405	45.2150243902439	115	10
1	2.89928170706183	1.35	70.9	116	10
1	2.33780611990601	1.61	79.3829268292683	117	10
1	2.7382128519291	1.41	71.019512195122	118	10
1	3.17727220098285	2.751	74.1029268292683	119	10
1	4.71206754540944	2.373	71.0191219512195	120	10
1	2.92573836714959	1.488	68.1239024390244	122	11
1	2.38362708625755	1.7	73.9695365853658	123	11
1	4.15537505780848	4.87	65.3755609756098	125	12
1	2.70845256912618	1.462	74.0906097560976	127	13
1	3.74687225710586	6.487	49.710756097561	128	13
1	5.49165940247249	2.08	63.4181707317073	129	13
1	2.7883345654968	2.414	67.0575609756098	130	13
1	2.3424652872736	0.971	80.0226829268293	131	13
1	2.89318180842736	4.739	57.4702682926829	133	14
1	2.31160128630306	1.37	79.4439024390244	134	14
1	2.54892221063412	1.66	72.5707317073171	135	14
1	2.27002424773774	1.938	75.3870243902439	136	14
1	3.81344764676268	5.998	50.8623170731707	137	14
1	7.21844769810346	2.424	75.9971463414634	138	14
1	4.53594148398936	2.741	73.3590487804878	139	14
1	4.30594652655353	5.157	48.5605853658537	140	14
1	2.70575222039729	3.436	60.2232682926829	141	14
1	2.23899752074387	2.2	75.9463414634146	142	14
1	3.84515052578337	7.213	52.8181463414634	143	14
1	7.94187459306598	5.63	49.9994878048781	144	14
1	3.1581082565715	2.759	72.7593902439024	145	14
1	3.98206206917222	1.72	80.0975609756098	146	14
1	3.06235225851543	1.9	80.3951219512195	147	14
1	4.49475328355211	3.034	66.9660975609756	148	14
1	3.00660151859953	2.11	80.1512195121951	149	14
1	2.7844715009719	2.511	73.1088780487805	150	14
1	2.9145453861968	2.576	75.4594878048781	151	14
1	4.60659071611963	2.613	73.0503902439024	152	14
1	2.24784723224475	2.176	74.4788780487805	153	14
1	3.23839327024567	4.122	61.3239024390244	154	14
1	6.61716332904113	3.325	67.7800975609756	155	14
1	8.27069798869577	3.648	64.5025365853659	156	14
1	5.02377733153843	1.31	75.2439024390244	157	14
1	2.95206516081728	1.6505	78.4258536585366	158	14
1	2.91499929973498	4.669	72.0935853658537	159	14
1	3.59488933236055	1.33	78.3219512195122	160	14
1	3.2117302490202	3.122	71.6586585365854	162	15
1	2.52480689926464	2.483	77.6044390243902	163	15
1	4.27323087109376	1.3	72.5658536585366	164	15
1	3.33028063537495	1.38	73.3829268292683	165	15
1	7.83828171134124	1.41	67.4975609756098	166	15
1	3.54288994547099	5.442	53.6597317073171	167	15
1	4.49309900475915	3.049	73.1631219512195	168	15
1	2.34209455248206	4.412	66.2837804878049	169	15
1	2.13917991556292	2.24	73.1926829268293	170	15
1	4.82263646636929	4.664	60.1786097560976	171	15
1	3.48101076332793	1.88	80.9	172	15
1	3.0486536114893	1.29	80.4414634146342	173	15
1	2.69503608317977	1.38	78.5609756097561	174	15
1	3.13739503307875	1.25	74.2073170731707	175	15
1	3.13936493124507	5.252	45.7958780487805	176	15
1	3.68958758379551	5.052	57.9872195121951	178	16
1	3.4616716998585	6.413	50.2111707317073	179	16
1	2.34844632109175	2.432	69.4684146341464	180	16
1	2.19536404986825	3.903	63.6389512195122	182	17
1	3.21149930364174	2.349	71.1041707317073	183	17
1	2.09186991712661	1.5	74.5439024390244	184	17
1	4.16594718887908	3.116	75.2587804878049	185	17
1	2.52079626258015	3.613	46.769512195122	186	17
1	3.60134595378905	6.249	48.3685853658537	188	18
1	3.18262880375606	4.354	55.6261951219512	189	18
1	5.98112123509396	1.629	73.4659024390244	190	18
1	3.30565953238216	3.477	66.3237804878049	191	18
1	2.49989237218129	5.7	60.6236585365854	192	18
1	3.07905233603878	2.523	64.5983170731707	193	18
1	3.56580414410435	2.04	74.2024390243903	194	18
1	2.15333092001243	4.059	71.7380487804878	195	18
1	6.08284303344115	2.145	72.8106585365854	196	18
1	2.55966273886755	1.629	69.0661463414634	197	18
1	5.14048613768423	5.589	54.942512195122	199	19
