group	size	x	y	row_in_group	na_group
1	2.6019461528308	4.86	71.2575365853659	2	1
1	3.62873001058432	7.893	41.399	3	1
1	2.11917186601303	1.9	73.0082926829268	4	1
1	2.88257429173965	3.65	71.7749268292683	5	1
1	2.91007814711094	2.549	68.5769268292683	6	1
1	3.514082362802	7.202	40.9779756097561	7	1
1	4.73792538014773	3.056	70.9223902439024	8	1
1	3.34756987229195	1.42	74.6692682926829	10	2
1	3.97492112839874	1.845	76.1517073170732	11	2
1	2.11750053631442	2.307	73.2427073170732	12	2
1	3.28486228824355	2.9026	65.5259268292683	13	2
1	3.03726358891333	1.887	71.0824146341463	14	2
1	2.24597171463366	1.786	73.8416341463415	15	2
1	6.88479696924135	5.126	57.9363658536585	16	2
1	3.5383817247763	1.55	75.3658536585366	17	2
1	3.39699418644548	6.965	48.2338292682927	18	2
1	3.46662832779693	1.96	71.5268292682927	19	2
1	2.32661888761057	4.124	71.9515853658537	20	2
1	3.10632567020555	6.494	47.8301463414634	21	2
1	3.0437855376385	6.904	47.402756097561	22	2
1	2.23575470857654	3.715	72.8234878048781	24	3
1	3.23194524297501	5.029	57.0088780487805	25	3
1	7.83144959456255	3.17	65.1934634146342	26	3
1	2.23949733309134	2.728	69.3271219512195	27	3
1	2.34525082599357	6.141	50.5361463414634	28	3
1	2.54954807030632	5.214	63.6917804878049	29	3
1	3.55703969808774	2.03	70.990243902439	30	3
1	2.20192122006087	4.771	71.9660731707317	31	3
1	4.52343318303946	1.68	76.739512195122	32	3
1	4.75915014660184	6.957	46.5677073170732	33	3
1	2.81018955341413	5.902	49.6130487804878	34	3
1	2.72541698150652	5.596	57.0150975609756	35	3
1	3.25259558952558	1.55	77.1975609756098	36	3
1	3.61880351528301	6.689	53.1137804878049	37	3
1	3.73417007988475	2.653	72.6234878048781	38	3
1	3.62640193209701	6.152	53.1960975609756	39	3
1	18.1255799191296	2.594	68.7973170731707	40	3
1	4.74264823552991	3.275	67.9340487804878	41	3
1	2.8259405832075	3.38	75.1170487804878	42	3
1	3.57045596981613	1.827	74.3905609756098	43	3
1	2.28335158543668	5.68	63.6721951219512	44	3
1	2.41532635753188	2.45	76.0153902439024	46	4
1	3.57513806938591	1.91	71.4456097560976	47	4
1	6.32099536128895	1.43	74.6962682926829	48	4
1	2.3401279895543	6.424	50.5949024390244	49	4
1	3.10852608224106	1.5	74.6912195121951	50	4
1	2.12780063887752	3	71.9634146341463	51	4
1	3.27768895464824	3.695	66.1581951219512	52	4
1	4.41043145712037	5.441	65.3669024390244	53	4
1	3.50263276739814	4.061	67.2482195121951	54	4
1	2.60935711853258	2.26	70.6439024390244	55	4
1	5.55794043713783	4.827	60.1521463414634	56	4
1	2.85175959300801	6.345	46.0761707317073	57	4
1	5.04394959312244	1.47	76.7280487804878	58	4
1	5.22927449044713	7.061	45.5015365853659	59	4
1	3.08723399303362	1.59	74.5919512195122	60	4
1	2.41481027284789	3.512	64.8732926829268	61	4
1	2.14341644375888	5.299	65.8585853658537	62	4
1	5.7131908792062	1.83	75.8	64	5
1	2.45627233472115	5.185	60.2577804878049	65	5
1	5.69113724117326	1.82	75.280487804878	66	5
1	2.15103909406726	4.146	67.0341463414634	67	5
1	3.06622295308962	2.26	70.0147073170732	68	5
1	3.79798728993939	5.935	55.3458536585366	69	5
1	2.43802629162734	6.166	52.4534634146342	71	6
1	3.13377771398196	6.879	42.2454634146342	72	6
1	2.2841791699969	5.881	45.5308292682927	73	6
1	3.54851185712381	1.5	76.2514878048781	74	6
1	3.41057853496465	5.764	60.6946097560976	75	6
1	2.16798916985352	3.108	71.3375365853659	76	6
1	2.4767521230601	6.728	42.2952195121951	77	6
1	2.41974975081574	2.749	60.712243902439	78	6
1	3.15758690025824	1.311	76.8829268292683	79	6
1	3.03823430980626	5.441	64.7471463414634	80	6
1	3.06582916795203	1.64	71.470243902439	81	6
1	3.2652078499233	5.799	53.770756097561	82	6
1	3.59522063731638	1.81	69.6512195121951	83	6
1	8.36770030796042	3.472	60.8652195121951	84	6
1	2.92095209795114	2.31	74.0633170731707	85	6
1	3.02322888390016	3.01	75.2585365853659	86	6
1	15.9934875545634	4.143	57.5884390243902	88	7
1	3.97722627995767	6.157	62.0253658536585	89	7
1	5.51046538346449	5.76	55.4142195121951	90	7
1	2.24072712849107	2.05	77.3390243902439	91	7
1	5.68462890047168	1.28	76.2251219512195	92	7
1	2.17823755422358	1.446	74.7818292682927	93	7
1	2.75021934873451	3.143	70.9564390243902	94	7
1	2.82562962020416	6.5	69.6275853658537	95	7
1	7.4116382996791	1.69	78.4836585365854	96	7
1	4.25157466886144	6.602	59.6787317073171	97	7
1	2.99657859194315	4.039	65.5676097560976	98	7
1	3.4081933543505	6.297	54.2961463414634	99	7
1	2.12152088038518	4.4	54.6951219512195	100	7
1	2.30131648959398	6.141	54.746243902439	101	7
1	2.09430381663543	2.8	65.9512195121951	102	7
1	4.15334490395055	2.55	70.1148048780488	103	7
1	5.15782693956234	1.55	69.8092682926829	104	7
1	2.64767153394929	4.4299	67.2131707317073	105	7
